customer_id;first_name;last_name;gender;DOB;job_id;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
1976;Myrtia;Paschke;Female;1975-08-16;442;Mass Customer;N;No;67125 Melody Place;2747;NSW;Australia;8
1977;Marge;Skerm;Female;1977-10-04;54;Mass Customer;N;Yes;31 Northwestern Court;2206;NSW;Australia;10
1978;Ephrem;Cariss;Male;1955-01-06;198;Mass Customer;N;No;8 Farwell Parkway;2428;NSW;Australia;2
1979;Kenneth;Viall;Male;1960-05-15;313;Mass Customer;N;Yes;19 Barby Parkway;4127;QLD;Australia;4
1980;Calv;Zelland;Male;1992-06-20;39;High Net Worth;N;Yes;681 School Avenue;2077;NSW;Australia;10
1981;Julee;Hallewell;Female;1986-01-30;17;Affluent Customer;N;No;27 Dawn Lane;2233;NSW;Australia;10
1982;Kimberlee;Soonhouse;Female;1968-03-30;36;High Net Worth;N;Yes;366 International Way;2170;NSW;Australia;8
1983;Hewett;Alessandretti;Male;1963-03-10;37;Affluent Customer;N;Yes;427 Rockefeller Drive;2093;NSW;Australia;12
1984;Chrysler;Longstaffe;Female;1999-06-01;33;Mass Customer;N;Yes;5176 Division Hill;3216;VIC;Australia;5
1985;Melania;Ruske;Female;1978-12-02;773;Mass Customer;N;Yes;1 Raven Place;2160;NSW;Australia;6
1986;Jacobo;Rosenblum;Male;1981-12-30;6;Mass Customer;N;No;29 Delaware Pass;2567;NSW;Australia;8
1987;Kelwin;Goldsmith;Male;1956-06-08;613;Affluent Customer;N;No;42554 Burrows Court;2117;NSW;Australia;10
1988;Emalee;Guitel;Female;1957-04-15;3;Mass Customer;N;No;726 Warrior Center;2077;NSW;Australia;10
1989;Mira;Askham;U;1973-07-21;262;High Net Worth;N;Yes;500 Victoria Plaza;2147;NSW;Australia;9
1990;Tobe;Godrich;Male;;42;High Net Worth;N;No;35 Debra Way;3201;VIC;Australia;6
1991;Shanta;Attrill;Female;1993-09-27;26;Mass Customer;N;Yes;62965 Morningstar Junction;4109;QLD;Australia;9
1992;Agustin;Isworth;Male;1995-10-21;774;Mass Customer;N;Yes;6698 Melody Crossing;4556;QLD;Australia;8
1993;Gray;McLorinan;Female;1980-07-27;571;High Net Worth;N;Yes;05919 Morning Parkway;2034;NSW;Australia;11
1994;Mabel;Sallter;Female;1986-04-25;54;High Net Worth;N;No;6 Rockefeller Pass;3075;VIC;Australia;7
1995;Filmer;Furby;Male;1969-03-26;775;Mass Customer;N;Yes;7875 Fieldstone Pass;4216;QLD;Australia;10
1996;Tedmund;Simonsson;Male;1985-12-29;337;Mass Customer;N;No;59170 Westridge Junction;2147;NSW;Australia;8
1997;Hamil;Britch;Male;1996-09-27;148;Mass Customer;N;No;3 Bonner Point;2800;NSW;Australia;4
1998;Raquel;Bamlett;Female;1975-03-26;776;High Net Worth;N;No;113 Lien Place;2560;NSW;Australia;6
1999;Kain;Rene;U;1962-08-16;12;Mass Customer;N;Yes;064 Fallview Terrace;4500;QLD;Australia;7
2000;Mada;Martinho;Female;;300;High Net Worth;N;Yes;32 Sutteridge Trail;2470;NSW;Australia;1
2001;Matilde;Hamsher;Female;1977-10-06;441;Mass Customer;N;Yes;3984 Clove Street;3192;VIC;Australia;10
2002;Lilli;Hargey;Female;1971-06-20;641;Mass Customer;N;No;4 Rowland Plaza;2324;NSW;Australia;4
2003;Brandy;Showering;Male;1962-06-21;313;High Net Worth;N;Yes;5157 Maple Wood Circle;2537;NSW;Australia;8
2004;Marina;McElwee;Female;1963-06-12;12;Affluent Customer;N;Yes;559 Blackbird Street;4580;QLD;Australia;2
2005;Hyacinthia;Tuley;Female;1978-08-20;777;High Net Worth;N;No;6466 Troy Street;2763;NSW;Australia;8
2006;Gail;Scarrisbrick;Male;1999-10-04;506;High Net Worth;N;Yes;7135 Ruskin Avenue;2563;NSW;Australia;11
2007;Jamill;Cudd;Male;1970-04-13;493;Mass Customer;N;Yes;5 Loftsgordon Avenue;2068;NSW;Australia;12
2008;Neilla;Castrillo;Female;1993-07-27;103;Mass Customer;N;Yes;33 Del Mar Junction;2264;NSW;Australia;8
2009;Duff;Guyer;Male;1960-03-16;778;Affluent Customer;N;Yes;06069 Hayes Road;2099;NSW;Australia;8
2010;Guthrie;MacAne;Male;1974-01-31;519;High Net Worth;N;Yes;828 Waubesa Pass;2234;NSW;Australia;10
2011;Maisey;Lavell;Female;1978-01-22;318;High Net Worth;N;Yes;1 Bobwhite Circle;2230;NSW;Australia;9
2012;Marge;Girault;Female;1972-09-07;378;High Net Worth;N;No;3 Memorial Junction;2126;NSW;Australia;11
2013;Sandye;Avraam;Female;1995-08-10;43;Affluent Customer;N;Yes;644 Mcbride Street;2086;NSW;Australia;11
2014;Charyl;Sibson;Female;1990-05-25;273;Mass Customer;N;Yes;23700 Dennis Way;2075;NSW;Australia;11
2015;Laraine;Merioth;Female;1974-02-19;397;Affluent Customer;N;No;5795 Comanche Circle;4825;QLD;Australia;2
2016;Ezri;Sadry;Male;1998-11-19;400;Affluent Customer;N;Yes;31 Scofield Trail;3020;VIC;Australia;8
2017;Richie;Matts;Male;1995-02-11;779;Affluent Customer;N;Yes;218 Elka Point;2176;NSW;Australia;10
2018;Neda;Perkis;Female;1963-01-30;600;Affluent Customer;N;No;5468 Moose Lane;2445;NSW;Australia;7
2019;Portia;Proudlock;Female;1953-09-13;544;High Net Worth;N;No;174 Calypso Crossing;2770;NSW;Australia;7
2020;Ulrica;Abelwhite;U;1971-05-06;780;Affluent Customer;N;Yes;53358 David Circle;4306;QLD;Australia;3
2021;Mortimer;Iremonger;Male;;781;High Net Worth;N;Yes;0 3rd Road;4060;QLD;Australia;9
2022;Marco;Denziloe;Male;1982-07-03;4;Affluent Customer;N;No;9 Melvin Drive;2144;NSW;Australia;7
2023;Elinor;Biggerstaff;Female;1971-01-11;99;High Net Worth;N;No;9670 4th Point;2065;NSW;Australia;10
2024;Agosto;Thon;Male;2000-07-14;650;Mass Customer;N;Yes;2228 Steensland Terrace;2148;NSW;Australia;8
2025;Anabelle;Rogerson;Female;1982-04-15;34;Mass Customer;N;Yes;2 Thierer Place;4053;QLD;Australia;8
2026;Whitney;Dahle;Male;1987-09-18;267;Mass Customer;N;Yes;23 Huxley Road;3064;VIC;Australia;7
2027;Cathy;Parmley;Female;1964-09-02;207;High Net Worth;N;No;34 3rd Place;3030;VIC;Australia;8
2028;Charlie;Hastilow;Male;1976-12-10;41;Affluent Customer;N;Yes;63 Golf Crossing;2217;NSW;Australia;8
2029;Xymenes;Sprull;Male;1992-03-10;588;Mass Customer;N;No;1 Sloan Avenue;2176;NSW;Australia;10
2030;Philbert;Albone;Male;1961-01-09;168;High Net Worth;N;No;056 Pierstorff Alley;2040;NSW;Australia;11
2031;Theodore;Chicchelli;Male;1987-01-21;782;Mass Customer;N;No;177 Anniversary Parkway;2428;NSW;Australia;7
2032;Mar;Philippon;Male;1983-09-09;783;Mass Customer;N;Yes;18 Karstens Drive;2233;NSW;Australia;10
2033;June;Haslam;Female;1971-08-31;198;High Net Worth;N;No;6950 Morrow Street;2326;NSW;Australia;3
2034;Kylie;Terese;Male;1974-01-10;375;Mass Customer;N;No;8492 Autumn Leaf Center;3214;VIC;Australia;2
2035;Alix;Gilliland;Female;1979-06-01;197;Mass Customer;N;No;91749 Portage Park;2528;NSW;Australia;8
2036;Irwin;Ryall;Male;1977-04-29;22;Mass Customer;N;No;45 Waubesa Lane;4213;QLD;Australia;9
2037;Fae;Done;Female;1989-01-04;784;Mass Customer;N;No;51739 Sundown Hill;2009;NSW;Australia;9
2038;Laureen;Blower;Female;1959-11-26;340;Mass Customer;N;Yes;95 Butterfield Circle;3352;VIC;Australia;4
2039;Gal;Scardafield;Male;1978-03-26;398;High Net Worth;N;Yes;9 Porter Pass;4077;QLD;Australia;6
2040;Mort;Heath;Male;1969-09-05;785;Affluent Customer;N;Yes;236 Fremont Alley;2156;NSW;Australia;12
2041;Bendix;Cooke;Male;1957-10-27;83;Mass Customer;N;No;46031 Hudson Place;2075;NSW;Australia;11
2042;Veronike;Clampett;Female;1968-08-14;43;Mass Customer;N;No;8 Crowley Terrace;2760;NSW;Australia;8
2043;Leyla;Eddington;Female;1977-09-05;282;Mass Customer;N;No;50532 Hoard Center;4209;QLD;Australia;7
2044;Hermina;Franzel;Female;1998-08-02;120;Mass Customer;N;Yes;56 Sommers Point;2204;NSW;Australia;8
2045;Charis;Maas;Female;1984-07-03;193;High Net Worth;N;No;0 Red Cloud Place;2217;NSW;Australia;8
2046;Kirsten;Slegg;Female;1959-07-27;233;Mass Customer;N;Yes;24951 Michigan Pass;2176;NSW;Australia;10
2047;Sorcha;Genthner;Female;1975-04-13;49;Affluent Customer;N;Yes;51960 Gulseth Point;2009;NSW;Australia;12
2048;Jud;Purchon;Male;1960-04-13;109;High Net Worth;N;No;144 Parkside Parkway;4655;QLD;Australia;3
2049;Opal;Costa;Female;1962-02-12;96;High Net Worth;N;No;896 Helena Parkway;4551;QLD;Australia;7
2050;Teresita;Drinnan;Female;1954-06-26;419;Mass Customer;N;Yes;89 Anhalt Park;2106;NSW;Australia;11
2051;Ganny;Sealeaf;Male;1959-06-15;19;Affluent Customer;N;No;1786 Orin Street;2327;NSW;Australia;3
2052;Horatius;Dufton;Male;1955-11-30;6;Mass Customer;N;Yes;7 Green Ridge Way;2763;NSW;Australia;8
2053;Horace;Gilpillan;Male;1978-05-28;7;Affluent Customer;N;Yes;2807 Northwestern Pass;3182;VIC;Australia;8
2054;Harmon;Bakster;Male;1995-08-21;54;Mass Customer;N;Yes;9362 Grim Plaza;4702;QLD;Australia;1
2055;Cristin;Smoughton;Female;1980-09-14;786;High Net Worth;N;No;2 Sommers Drive;3181;VIC;Australia;10
2056;Elianora;Sally;Female;1986-03-04;780;High Net Worth;N;No;74164 Village Green Parkway;3037;VIC;Australia;9
2057;Ronna;Wickersham;Female;1959-10-04;429;Affluent Customer;N;Yes;623 Melody Avenue;4500;QLD;Australia;4
2058;Kylen;Gimson;Female;1978-02-04;787;High Net Worth;N;No;9 Roth Park;4104;QLD;Australia;7
2059;Constancia;Akram;Female;1977-02-15;278;High Net Worth;N;No;18 Buhler Court;3186;VIC;Australia;12
2060;Loralyn;;Female;1959-01-23;788;Mass Customer;N;No;4 Sachtjen Drive;4701;QLD;Australia;3
2061;Guillermo;Kolakovic;Male;1983-01-24;189;High Net Worth;N;No;130 Hayes Crossing;2170;NSW;Australia;9
2062;Benny;Crudge;Male;1976-08-19;789;Mass Customer;N;No;9 Logan Court;2570;NSW;Australia;9
2063;Reynard;Jaffrey;Male;1963-06-17;172;Affluent Customer;N;No;8 Superior Hill;2153;NSW;Australia;10
2064;Silvio;Henrichs;Male;1969-05-19;790;Mass Customer;N;Yes;575 Katie Terrace;2835;NSW;Australia;1
2065;Skipp;McLarens;Male;1978-03-13;478;Mass Customer;N;Yes;9 Old Shore Street;4509;QLD;Australia;7
2066;Slade;Mulvin;Male;1969-12-21;39;High Net Worth;N;Yes;7949 Waywood Way;2318;NSW;Australia;7
2067;Wandie;Nare;Female;1979-05-05;43;Mass Customer;N;No;2982 Monterey Way;3182;VIC;Australia;10
2068;Sol;Holdron;U;1956-08-08;611;High Net Worth;N;No;692 Leroy Parkway;3043;VIC;Australia;9
2069;Tiphany;Leppington;Female;;728;Mass Customer;N;Yes;9499 Alpine Drive;3175;VIC;Australia;8
2070;Ardis;Ramelet;Female;1981-12-05;217;Mass Customer;N;No;0442 Debra Point;2281;NSW;Australia;7
2071;Margie;Tillyer;Female;1978-02-07;22;Mass Customer;N;No;61 Upham Parkway;4558;QLD;Australia;4
2072;Linea;;Female;1960-04-20;625;Mass Customer;N;Yes;63832 Maple Wood Court;3172;VIC;Australia;9
2073;Roslyn;Rawdall;Female;1974-01-30;54;High Net Worth;N;Yes;27 Rockefeller Plaza;4556;QLD;Australia;8
2074;Devondra;Jovis;Female;1997-06-11;7;Mass Customer;N;No;95483 Washington Junction;2505;NSW;Australia;9
2075;Beatriz;Tweddle;Female;1973-04-23;142;Mass Customer;N;No;1396 Sugar Terrace;2145;NSW;Australia;10
2076;Tobe;Lindroos;Female;1969-06-03;137;Mass Customer;N;Yes;8454 Pierstorff Way;2115;NSW;Australia;11
2077;Joice;Govett;Female;1992-02-26;125;Mass Customer;N;Yes;2444 Aberg Hill;2067;NSW;Australia;12
2078;Eda;;Female;1989-08-30;617;Mass Customer;N;No;73637 Nancy Street;2469;NSW;Australia;1
2079;Rosamond;Sainer;Female;1956-07-29;603;High Net Worth;N;No;9 Beilfuss Crossing;2705;NSW;Australia;3
2080;Gelya;Coaker;Female;1959-08-07;791;High Net Worth;N;No;891 Mendota Junction;4127;QLD;Australia;2
2081;Sybyl;Beekman;Female;1972-06-21;792;Mass Customer;N;No;73 Muir Trail;3196;VIC;Australia;7
2082;Karee;Ortler;Female;1979-12-07;192;Affluent Customer;N;Yes;1 Raven Circle;2450;NSW;Australia;7
2083;Britni;Menguy;Female;1980-07-18;22;Mass Customer;N;No;6563 Susan Pass;3024;VIC;Australia;7
2084;Carolynn;Samsin;Female;1986-10-03;4;Mass Customer;N;Yes;59 Prentice Lane;4551;QLD;Australia;7
2085;Gayle;Cockerell;Male;1956-05-03;136;Mass Customer;N;No;65880 Cascade Drive;2164;NSW;Australia;9
2086;Yehudi;Sandon;Male;1997-01-03;36;High Net Worth;N;No;6632 Truax Hill;2230;NSW;Australia;9
2087;Ernie;Wankel;Male;1969-06-08;676;Mass Customer;N;Yes;68882 Commercial Crossing;2320;NSW;Australia;3
2088;Erie;Ballston;Male;1969-10-09;42;Mass Customer;N;Yes;949 Marquette Avenue;3028;VIC;Australia;7
2089;Stanton;Schimoni;Male;1958-01-07;150;High Net Worth;N;No;9953 Kim Lane;2330;NSW;Australia;4
2090;Dominga;Crosfield;Female;1964-12-05;364;Mass Customer;N;Yes;09 Pierstorff Point;4514;QLD;Australia;6
2091;Stavros;Hazelby;Male;1980-06-22;793;Mass Customer;N;No;158 Lindbergh Crossing;3136;VIC;Australia;9
2092;Salem;Doiley;Male;1977-12-22;794;High Net Worth;N;No;72 Ilene Point;2575;NSW;Australia;8
2093;Merle;Pesticcio;Male;1999-09-10;779;High Net Worth;N;No;4081 Lighthouse Bay Alley;4053;QLD;Australia;9
2094;Anette;Guerreiro;Female;1984-01-27;795;Mass Customer;N;No;794 Kennedy Court;4740;QLD;Australia;2
2095;Torrie;Smartman;Female;1989-11-13;45;Affluent Customer;N;No;3981 Karstens Place;2570;NSW;Australia;8
2096;Web;Decaze;Male;1969-05-21;796;High Net Worth;N;Yes;88039 Melody Lane;3088;VIC;Australia;9
2097;Ame;Tossell;Female;1988-04-08;523;Mass Customer;N;No;344 Rockefeller Way;3966;VIC;Australia;2
2098;Mikel;McKechnie;Male;1969-12-13;198;High Net Worth;N;No;434 Eggendart Circle;2260;NSW;Australia;12
2099;Der;Blatcher;Male;1959-10-03;36;High Net Worth;N;Yes;0 Waubesa Alley;2265;NSW;Australia;6
2100;Maryann;;Female;1978-05-30;797;Mass Customer;N;No;831 Prairieview Trail;4405;QLD;Australia;1
2101;Carl;Penquet;Male;1998-03-08;350;Mass Customer;N;Yes;884 Surrey Pass;3912;VIC;Australia;7
2102;Jayme;Hendin;Male;1976-01-08;5;Affluent Customer;N;No;60424 Bultman Terrace;2120;NSW;Australia;10
2103;Livy;Roote;Female;1975-09-22;422;Affluent Customer;N;No;882 Merry Trail;4701;QLD;Australia;4
2104;Terrance;Goligher;Male;1979-01-29;798;Mass Customer;N;No;47878 Pond Park;4133;QLD;Australia;3
2105;Antons;Ley;Male;1971-11-11;39;High Net Worth;N;Yes;7 Porter Parkway;2261;NSW;Australia;8
2106;Dre;Ferrillo;Female;1970-03-19;496;High Net Worth;N;Yes;984 Waubesa Pass;4034;QLD;Australia;6
2107;Michel;O'Halligan;Female;1992-07-10;799;Affluent Customer;N;Yes;91933 Artisan Avenue;2753;NSW;Australia;9
2108;Grazia;Vinson;Female;1985-11-24;800;Mass Customer;N;Yes;624 Atwood Circle;2164;NSW;Australia;8
2109;Gard;Marris;Male;1965-04-13;801;High Net Worth;N;Yes;15 Mcguire Junction;4128;QLD;Australia;6
2110;Ellis;Vokes;Male;1973-07-31;802;High Net Worth;N;No;21 South Avenue;2076;NSW;Australia;11
2111;Aubrie;Glaum;Female;1973-12-28;315;Affluent Customer;N;Yes;4 Macpherson Street;3143;VIC;Australia;4
2112;Nita;Bushell;Female;1993-05-17;803;Mass Customer;N;Yes;5965 Glacier Hill Terrace;3025;VIC;Australia;9
2113;Erick;Caveill;Male;1972-01-06;443;Affluent Customer;N;No;556 Esch Street;2090;NSW;Australia;12
2114;Shannon;Pflieger;Male;1954-11-29;804;High Net Worth;N;No;25943 Montana Street;2747;NSW;Australia;8
2115;Wyndham;Ecob;Male;1975-08-31;39;Mass Customer;N;Yes;2 Dawn Avenue;4118;QLD;Australia;5
2116;Llywellyn;Christall;Male;1979-01-20;234;Affluent Customer;N;Yes;35 Harbort Way;2446;NSW;Australia;8
2117;Ulrick;Calyton;Male;1995-06-14;373;Affluent Customer;N;No;464 Bonner Place;3012;VIC;Australia;8
2118;Dorise;Bellon;Female;1978-07-22;550;High Net Worth;N;No;0899 Judy Pass;3072;VIC;Australia;10
2119;Clare;Attoe;Male;1985-03-01;36;Mass Customer;N;No;43 Sunbrook Terrace;4160;QLD;Australia;10
2120;Clarita;Jaqueminet;Female;1997-01-03;604;Mass Customer;N;No;34 Vidon Way;3037;VIC;Australia;8
2121;Osborne;Nawton;Male;1989-02-15;503;Mass Customer;N;Yes;85 Cody Hill;2770;NSW;Australia;8
2122;Shirley;Negal;Female;1973-01-27;43;High Net Worth;N;Yes;8209 Tony Plaza;2810;NSW;Australia;1
2123;Damien;Bartczak;Male;1993-03-19;805;Affluent Customer;N;No;65675 Spenser Way;3207;VIC;Australia;12
2124;Laurene;Linstead;Female;1978-01-30;6;High Net Worth;N;No;042 Saint Paul Parkway;2769;NSW;Australia;10
2125;Hugibert;Getcliff;Male;1975-01-27;328;High Net Worth;N;No;3516 Kensington Lane;2164;NSW;Australia;9
2126;Wanids;Baudet;Female;1958-03-29;772;Mass Customer;N;Yes;26064 Morningstar Junction;2480;NSW;Australia;2
2127;Gregorius;Cockram;Male;1974-02-15;112;Mass Customer;N;No;686 Rusk Parkway;2566;NSW;Australia;8
2128;Barron;Waszkiewicz;Male;1976-09-25;649;Affluent Customer;N;Yes;7518 Canary Parkway;2145;NSW;Australia;9
2129;Evangelina;Coxhell;Female;1980-10-07;170;High Net Worth;N;No;32 Spenser Crossing;2880;NSW;Australia;1
2130;Nettle;Painter;Female;1990-01-01;267;High Net Worth;N;Yes;654 Kim Parkway;3175;VIC;Australia;3
2131;Davina;Dougary;Female;1971-03-21;806;Mass Customer;N;Yes;0 Moose Court;2063;NSW;Australia;12
2132;Clarissa;Blaisdale;Female;1985-02-02;620;High Net Worth;N;Yes;99000 Petterle Drive;2062;NSW;Australia;9
2133;Crosby;Ruoff;Male;1998-01-20;84;High Net Worth;N;No;549 Longview Terrace;4030;QLD;Australia;9
2134;Teador;Laurant;Male;2000-02-21;588;Affluent Customer;N;No;1861 Golf Course Circle;2216;NSW;Australia;8
2135;Heather;Golsworthy;Female;1980-09-18;148;Mass Customer;N;Yes;27 Mayer Lane;3756;VIC;Australia;7
2136;Renie;;Female;1965-07-12;807;High Net Worth;N;Yes;47336 Garrison Court;4670;QLD;Australia;1
2137;Jonell;Gon;Female;1971-06-22;110;Affluent Customer;N;No;27 Drewry Road;2102;NSW;Australia;10
2138;Carolina;Brands;Female;1978-11-28;101;High Net Worth;N;No;75581 Express Center;4503;QLD;Australia;3
2139;Hilario;Ramsdell;Male;1982-02-06;808;Affluent Customer;N;Yes;5 Fairfield Parkway;2557;NSW;Australia;8
2140;Georgie;Bruggen;Female;1976-09-30;809;High Net Worth;N;No;47 Kensington Avenue;2650;NSW;Australia;4
2141;Marti;McComish;Female;1964-08-21;810;High Net Worth;N;Yes;9870 Brickson Park Trail;2216;NSW;Australia;8
2142;Napoleon;Terron;Male;1979-07-02;795;Affluent Customer;N;No;3 Memorial Terrace;2234;NSW;Australia;10
2143;Maureene;Kingstne;Female;1963-12-23;419;High Net Worth;N;Yes;4559 Sundown Trail;2148;NSW;Australia;8
2144;Adrea;Quittonden;Female;1978-04-11;811;Mass Customer;N;Yes;45613 Meadow Valley Center;3976;VIC;Australia;6
2145;Timmie;Lenden;Male;1959-11-11;130;Affluent Customer;N;Yes;2 Spaight Road;2210;NSW;Australia;10
2146;Franzen;Kielty;Male;1967-01-25;22;Mass Customer;N;No;59694 1st Crossing;4503;QLD;Australia;7
2147;Annis;Freeth;Female;1998-11-04;812;High Net Worth;N;Yes;124 Fulton Crossing;4680;QLD;Australia;3
2148;Lana;Druce;Female;1989-03-20;219;Mass Customer;N;Yes;2800 Dottie Trail;3071;VIC;Australia;10
2149;Huntlee;Pashba;Male;1978-05-19;18;High Net Worth;N;No;4 Mosinee Lane;4165;QLD;Australia;5
2150;Herrick;Gammett;Male;1959-09-05;6;Affluent Customer;N;Yes;0799 Florence Street;2089;NSW;Australia;9
2151;Junina;Labone;Female;1986-10-23;539;Affluent Customer;N;No;5882 American Ash Point;3214;VIC;Australia;3
2152;Jimmy;;Male;1968-11-05;813;Mass Customer;N;Yes;13852 Burning Wood Terrace;2199;NSW;Australia;1
2153;Bird;Bolf;Female;1986-10-13;212;Mass Customer;N;No;735 Eastlawn Place;4160;QLD;Australia;8
2154;Fayth;Millions;Female;1980-01-08;110;High Net Worth;N;No;6 Sauthoff Court;2144;NSW;Australia;9
2155;Darill;Mowday;Male;1964-01-09;722;Mass Customer;N;No;1788 Columbus Trail;4510;QLD;Australia;4
2156;Alidia;Petyankin;Female;1977-04-08;277;Mass Customer;N;Yes;32705 Shelley Junction;3172;VIC;Australia;8
2157;Caesar;Begbie;Male;1978-01-30;814;Mass Customer;N;No;0 Delladonna Parkway;3189;VIC;Australia;10
2158;Godfrey;Bottini;Male;1960-12-18;815;Mass Customer;N;No;79291 3rd Circle;2760;NSW;Australia;8
2159;Kettie;Cantopher;Female;1963-10-05;22;High Net Worth;N;Yes;8 Bunting Hill;2155;NSW;Australia;10
2160;Tommie;Mardle;Male;1971-06-26;816;Mass Customer;N;Yes;63 School Plaza;2145;NSW;Australia;9
2161;Andrew;Blunt;Male;1998-01-14;7;Mass Customer;N;No;0134 Swallow Pass;3030;VIC;Australia;6
2162;Tim;Guilliatt;Male;1974-05-09;49;High Net Worth;N;Yes;47204 Rigney Street;2770;NSW;Australia;6
2163;Toinette;Clementson;Female;1996-12-25;207;Mass Customer;N;Yes;9732 Swallow Way;2750;NSW;Australia;8
2164;Marlie;Teesdale;U;1973-08-16;212;Mass Customer;N;Yes;80 Cordelia Street;4061;QLD;Australia;5
2165;Mareah;Woodnutt;Female;;79;Affluent Customer;N;No;88175 Center Road;2283;NSW;Australia;4
2166;Laina;Semorad;Female;1984-11-09;186;Mass Customer;N;No;5 Muir Circle;2030;NSW;Australia;12
2167;Levon;Woollard;Male;1997-07-11;130;Mass Customer;N;No;6 Tennyson Place;2138;NSW;Australia;9
2168;Jarrad;Atwell;Male;1974-11-16;83;Mass Customer;N;Yes;698 Lunder Point;2016;NSW;Australia;10
2169;Dewitt;Laight;Male;1979-02-28;42;Mass Customer;N;No;5 Dixon Junction;2340;NSW;Australia;2
2170;Laryssa;Maes;Female;1963-04-27;19;Affluent Customer;N;No;5890 Comanche Trail;3429;VIC;Australia;6
2171;Emmery;Angrock;Male;1970-02-10;136;High Net Worth;N;No;6621 Carberry Crossing;3083;VIC;Australia;8
2172;Gracia;McAteer;Female;1979-01-05;33;Affluent Customer;N;Yes;322 Scott Plaza;2170;NSW;Australia;5
2173;Rock;Vickerstaff;Male;1976-09-21;817;Mass Customer;N;Yes;15811 La Follette Park;2770;NSW;Australia;7
2174;Elvyn;Bullas;Male;1962-09-21;58;High Net Worth;N;No;67143 Bluejay Court;4214;QLD;Australia;8
2175;Josie;Gallemore;Female;1985-11-01;818;Mass Customer;N;No;966 Emmet Trail;3015;VIC;Australia;10
2176;Waverly;Creebo;Male;1962-11-09;819;High Net Worth;N;Yes;49530 Evergreen Lane;3163;VIC;Australia;10
2177;Veriee;Colthard;Female;1977-10-08;35;Mass Customer;N;No;9582 Fremont Center;2032;NSW;Australia;11
2178;Benson;cornhill;Male;1954-03-18;510;Mass Customer;N;No;3 Declaration Circle;4350;QLD;Australia;7
2179;Urbanus;Trevaskus;Male;1960-08-20;680;Mass Customer;N;No;8142 Tomscot Drive;4132;QLD;Australia;4
2180;Tobe;Roxby;Male;1960-01-11;51;High Net Worth;N;Yes;396 Sachs Road;2147;NSW;Australia;8
2181;Symon;Minchin;Male;1974-07-17;820;Mass Customer;N;Yes;1 Melby Way;2527;NSW;Australia;7
2182;Jillie;Fyndon;Female;1967-04-23;37;High Net Worth;N;Yes;53221 Namekagon Parkway;2557;NSW;Australia;9
2183;Lamar;Gladman;Male;1972-02-07;821;Mass Customer;N;Yes;6 Dovetail Circle;2200;NSW;Australia;9
2184;Gayle;Gridley;Female;1971-12-05;822;Mass Customer;N;No;67 Carioca Road;4211;QLD;Australia;9
2185;Carolina;Sexty;Female;1963-10-15;823;Mass Customer;N;No;63123 Merry Alley;4500;QLD;Australia;8
2186;Brunhilde;Kendall;Female;1963-03-18;172;High Net Worth;N;No;4478 Banding Way;2830;NSW;Australia;3
2187;Zonnya;Fayter;Female;1997-12-27;824;Mass Customer;N;No;28928 Mariners Cove Pass;3040;VIC;Australia;11
2188;Thedric;;Male;1972-04-03;268;Mass Customer;N;No;3 Thierer Plaza;4815;QLD;Australia;1
2189;Maressa;Kondrachenko;Female;1998-02-25;752;High Net Worth;N;No;9 Hauk Alley;3915;VIC;Australia;4
